사건,시간대,위치,대화 묶음,id,startObject,npcFrom,desc,반복성,대사 조건,status,parent,rewards,단서 루트 해금,발생 여부,새로운 이벤트 발생,줄바꿈
53,71,132,2066,3,1109,1109,그러네! 아휴…진짜 이게 무슨 일인지. 그나마 좋으신 분들이 많아서 다행이야.,3,,0,3,,,,,줄바꿈
53,71,132,2067,0,1110,1109,공원에 좀 뭔가가 많았으면 좋겠군. 지금은 너무 휑해.,3,,0,1,,,,,줄바꿈
53,71,132,2067,1,1110,1110,에이. 아직 생긴지 몇 년 안됐잖아? 그러고 보니 저기에 공원이 생기기 전에 뭐가 있었던 거지?#부지가 엄청 넓던데.,3,,0,2,,,,,줄바꿈
53,71,132,2067,2,1110,1109,공원? 아아 그거 아내가 궁금해서 부동산 사람한테 물어봤다는데$ 원래는 총장님의 집이 거기에 있었다는군!,3,,0,3,,,,,줄바꿈
53,71,132,2067,3,1110,1110,총장님 집? 아$ 하긴 총장님도 처음부터 부자는 아니었으니… 그분도 평민이셨으니 여기 살았었겠군.,3,,0,4,,,,,줄바꿈
53,71,132,2067,4,1110,1109,성공하셨지. 그리고 많은 사람들한테 촉망도 받고. 좋은 인생을 사셨어.,3,,0,4,,,,,줄바꿈
53,71,132,2068,0,1110,1109,오늘 시장에 갔다가 깜짝 놀랬지 뭔가!,4,,0,1,,,1,218,줄바꿈
53,71,132,2068,1,1110,1110,무슨일 있었나?,4,,0,2,,,,,줄바꿈
53,71,132,2068,2,1110,1109,그그 음침하게 생긴 남자! 시장 골목에 조용히 서있더라니까! 갑자기 눈이 마주쳤는데 깜짝 놀라서 다 떨어뜨렸어!#도대체 그런 곳에서 뭘하는 건지!,4,,0,2,,,,,줄바꿈
53,71$72$73$74,132,2069,0,1110,1109,그 소식 들었나?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,132,2069,1,1110,1110,그래…하늘도 무심하시지. 그렇게 좋은 분을.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,132,2069,2,1110,1109,그러니까. 죽어 마땅한 놈만 거둬가실 것이지.,3,,0,3,,,,,줄바꿈
53,71$72$73$74,132,2069,3,1110,1000,…그러게 말이에요.,3,,0,3,,,,,줄바꿈
53,71,132,2070,0,1109,1110,별 괴상한 놈을 다 보겠구만.,2,,0,1,,,,,줄바꿈
53,71,132,2070,1,1109,1109,그러니까…아$수사관님 아니십니까! 마침 잘 오셨어요,2,,0,2,,,,,줄바꿈
53,71,132,2070,2,1109,1000,안녕하세요. 무슨 일 있으신가요?,2,,0,3,,,,,줄바꿈
53,71,132,2070,3,1109,1110,아니 글쎄$ 요새 왠 이상한 놈이 동네를 활보하지 뭡니까.,2,,0,4,,,,,줄바꿈
53,71,132,2070,4,1109,1109,안 그래도 그 일 때문에 집값이 떨어졌는데…,2,,0,5,,,,,줄바꿈
53,71,132,2070,5,1109,1110,가만히 냅두면 뭔 일 낼 놈이 분명해. 그럴 눈이었다니까?,2,,0,6,,,,,줄바꿈
53,71,132,2070,6,1109,1109,어쩌면 이미 저질렀는지도 모르지…,2,,0,7,,,,,줄바꿈
53,71,132,2070,7,1109,1110,아무튼$ 다들 걱정이 이만저만이 아니에요. #수사관님이 어떻게 좀 해주세요.,2,,0,8,,,,,줄바꿈
53,71,132,2070,8,1109,1109,에휴$ 이게 다 총장님이 안 계셔서 그렇다니까…,2,,0,8,,,,,줄바꿈
53,71$72$73$74,132,2071,0,1109,1110,오늘은 한가롭구먼.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,132,2071,1,1109,1109,뭘 새삼스레$ 자네는 매일 한가롭잖나.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,132,2071,2,1109,1110,자네도 마찬가지지 않나?,3,,0,3,,,,,줄바꿈
53,71$72$73$74,132,2071,3,1109,1109,그야 그렇지. 술이나 한 잔 하러 갈까?,3,,0,4,,,,,줄바꿈
53,71$72$73$74,132,2071,4,1109,1110,좋지$좋아.,3,,0,4,,,,,줄바꿈
53,71$72$73$74,132,2072,0,1110,1109,아휴$ 요새 아내가 이사를 가자고 성화야.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,132,2072,1,1110,1110,그야 불안할 만 하지. 또 살인사건이 일어날 수도 있지 않나.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,132,2072,2,1110,1109,아$ 집이 팔려야 어딜 가든 말든 하지.,3,,0,3,,,,,줄바꿈
53,71$72$73$74,132,2072,3,1110,1110,집값이 또 떨어졌다지? 팔려도 손해가 이만저만이 아니니…,3,,0,4,,,,,줄바꿈
53,71$72$73$74,132,2072,4,1110,1109,에이$ 술이나 한잔 하러가자고.,3,,0,5,,,,,줄바꿈
53,71$72$73$74,132,2072,5,1110,1110,좋지$좋아.,3,,0,5,,,,,줄바꿈
53,71$72$73$74,132,2073,0,1110,1109,연쇄살인 말이야. 내가 엄청난걸 알아냈네. ,3,,0,1,,,,,줄바꿈
53,71$72$73$74,132,2073,1,1110,1110,자네가 무슨 수로?,3,,0,2,,,,,줄바꿈
53,71$72$73$74,132,2073,2,1110,1109,들어봐$ 총장님은 아이들을 거두셨고$ 레이나도 아이들을 잘 돌보곤 하지 않았나.,3,,0,3,,,,,줄바꿈
53,71$72$73$74,132,2073,3,1110,1110,그래서?,3,,0,4,,,,,줄바꿈
53,71$72$73$74,132,2073,4,1110,1109,범인은 아이를 싫어하는 자인 게지!,3,,0,5,,,,,줄바꿈
53,71$72$73$74,132,2073,5,1110,1110,시덥잖은 추리 말고 술이나 마시러 가세나.,3,,0,5,,,,,줄바꿈
53,72$73$74,621,7056,0,1602,1602,어휴 수사관님 출출하지 않으세요? 늘 고생하시는 데$ 빵하나 가져 가세요,2,,0,1,,,,,줄바꿈
53,72$73$74,621,7056,1,1602,1000,감사합니다.,2,,0,1,,,,,줄바꿈
54,75$76$77$78$79,811,6400,0,1800,1000,오늘도 부동산을 보고 있는 건가요?,3,,0,1,,,,,줄바꿈
54,75$76$77$78$79,811,6400,1,1800,1800,앗…하하. 그렇죠 뭐.,3,,0,2,,,,,줄바꿈
54,75$76$77$78$79,811,6400,2,1800,1000,집을 사시려는 건가요?,3,,0,3,,,,,줄바꿈
54,75$76$77$78$79,811,6400,3,1800,1800,돈을 모으면요…,3,,0,4,,,,,줄바꿈
54,75$76$77$78$79,811,6400,4,1800,1800,하하$ 하긴 저같은 사람이 모아본다 한들 살 수 있을 집들이 아니긴 해요..,3,,0,4,,,,,줄바꿈
54,76$77$78$79,811,6401,0,1800,1800,자작님은 후계자가 없는 걸로 알고 있는데$ 자작님 저택도 매물이 올라오려나?,3,,0,1,,,,,줄바꿈
54,76$77$78$79,811,6401,1,1800,1800,으으$ 궁금해 궁금해!,3,,0,1,,,,,줄바꿈
54,76$77$78$79,811,6402,0,1800,1800,이곳은 안전한 걸로 알고 있었는데…,3,,0,1,,,,,줄바꿈
54,76$77$78$79,811,6402,1,1800,1800,총장님에 이어 자작님까지 이게 무슨 일이람.,3,,0,2,,,,,줄바꿈
54,76$77$78$79,811,6402,2,1800,1800,헉$ 혹시 범인은 귀족?,3,,0,2,,,,,줄바꿈
54,77,811,6403,0,1800,1800,이상하다…,3,,0,1,,,,,줄바꿈
54,77,811,6403,1,1800,1000,뭐가 이상한가요?,3,,0,2,,,,,줄바꿈
54,77,811,6403,2,1800,1800,헉! 깜짝이야. 수사관님이셨군요.,3,,0,3,,,,,줄바꿈
54,77,811,6403,3,1800,1800,부동산 주인 말이예요. 요새 통…정신이 없어 보이잖아요.,3,,0,4,,,,,줄바꿈
54,77,811,6403,4,1800,1000,그런가요?,3,,0,5,,,,,줄바꿈
54,77,811,6403,5,1800,1800,네. 저것 봐요! 도자기에 먼지가 쌓인 거!,3,,0,6,,,,,줄바꿈
54,77,811,6403,6,1800,1800,맨날 천날 끼고 살며 닦느라 여념이 없는 도자기인데.,3,,0,7,,,,,줄바꿈
54,77,811,6403,7,1800,1800,갑자기 저렇게 방치한다니까요?,3,,0,8,,,,,줄바꿈
54,77,811,6403,8,1800,1800,이상하죠?,3,,0,9,,,,,줄바꿈
54,77,811,6403,9,1800,1000,그러게요… 분명 자작님께 받은 것이라며 무척이나 아끼는 듯이 보였는데.,3,,0,10,,,,,줄바꿈
54,77,811,6403,10,1800,1800,수사관님이 좀 물어봐주세요! 저랑은 영 대화를 안해서…,3,,0,11,,,,,줄바꿈
54,77,811,6403,11,1800,1800,아마 집이나 좀 사야 제대로 말을 섞어줄 거예요. 하하.,3,,0,11,,,,,줄바꿈
54,75$76$77$78$79,811,6404,0,9800,1012,깔끔한 외관의 부동산이다. 외벽은 붉은 색이다.,3,,0,0,,,,,줄바꿈
54,77$78$79,811i11,6405,0,1801,1801,어서오세요…뭘 보러 오셨죠?,3,,0,1,,,,,줄바꿈
54,77$78$79,811i11,6405,1,1801,1000,아$ 집 보러 온 것은 아니고…,3,,0,2,,,,,줄바꿈
54,77$78$79,811i11,6405,2,1801,1801,아…네…,3,,0,3,,,,,줄바꿈
54,77$78$79,811i11,6405,3,1801,1000,최근 이상한 일 없었나요?,3,,0,4,,,,,줄바꿈
54,77$78$79,811i11,6405,4,1801,1801,이상한…일…저는…,3,,0,5,,,,,줄바꿈
54,77$78$79,811i11,6405,5,1801,1801,저는...잘 모르겠어요. 그냥 제가 좀 이상한 것 같아요.,3,,0,5,,,,,줄바꿈
54,76$77$78$79,811i11,6406,0,1801,1801,자작님…어떻게 이런 일이…,3,,0,0,,,,,줄바꿈
54,76$77$78$79,811i11,6407,0,1801,1000,안녕하세요. 혹시 최근에 자작님을 뵌 적이 있나요?,2,6011,0,1,,,,,줄바꿈
54,76$77$78$79,811i11,6407,1,1801,1801,아니요…최근엔 통…,2,,0,2,,,,,줄바꿈
54,76$77$78$79,811i11,6407,2,1801,1801,총장님 일 있고 나서 부지 매입 관련 일로 한 번 뵌 적은 있어요.,2,,0,3,,,,,줄바꿈
54,76$77$78$79,811i11,6407,3,1801,1801,그 자신감 넘치던 분이 어찌나 수척해지셨던지…,2,,0,4,,,,,줄바꿈
54,76$77$78$79,811i11,6407,4,1801,1801,그런데 이젠 그 때려죽여도 시원찮을 놈이$ 자작님까지…!,2,,0,5,,,,,줄바꿈
54,76$77$78$79,811i11,6407,5,1801,1801,수사관님. 범인 좀 꼭 잡아주십쇼.,2,,0,6,,,,,줄바꿈
54,76$77$78$79,811i11,6407,6,1801,1000,예. 최선을 다해…노력하겠습니다.,2,,0,6,,,,,줄바꿈
54,77$78$79,811i11,6408,0,1801,1801,이럴 수가…그건 분명…아니야…그럴 리 없어.,3,,0,0,,,,,줄바꿈
54,77$78$79,811i11,6409,0,1801,1801,아니야$ 자작님이…자작님이 한 게 아닐거야.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,811i11,6410,0,1801,1801,그. 수사관님$ 제가 예전에 자작님께서 매입하신 부지 말씀드렸잖습니까.,2,6403$6407$6422,0,1,자작의 부지,,,,줄바꿈
54,75$76$77$78$80,811i11,6410,1,1801,1000,네. 그랬죠. 무슨 문제라도 있나요?,2,,0,2,,,,,줄바꿈
54,75$76$77$78$81,811i11,6410,2,1801,1801,그…그 부지를 처분해야 해서 최근에 방문했는데요.,2,,0,3,,,,,줄바꿈
54,75$76$77$78$82,811i11,6410,3,1801,1801,그$글쎄 거기에….공동묘지가 있지 뭐예요.,2,,0,4,,,,,줄바꿈
54,75$76$77$78$83,811i11,6410,4,1801,1000,묘지라구요?,2,,0,5,,,,,줄바꿈
54,75$76$77$78$84,811i11,6410,5,1801,1801,아니$ 그건 묘지도 아니었어요. 그저 땅에 묻혀있는 비쩍 마른 시체들…,2,,0,6,,,,,줄바꿈
54,75$76$77$78$85,811i11,6410,6,1801,1801,저$ 저는 너무 끔찍해서. 도망쳐 왔어요…,2,,0,7,,,,,줄바꿈
54,75$76$77$78$86,811i11,6410,7,1801,1000,그렇군요…어떻게 그런 일이…,2,,0,8,,,,,줄바꿈
54,75$76$77$78$87,811i11,6410,8,1801,1801,수사관님. 자작님은 대체…,2,,0,9,,,,,줄바꿈
54,75$76$77$78$88,811i11,6410,9,1801,1801,저도…정확히 모르겠군요.,2,,0,10,,,,,줄바꿈
54,75$76$77$78$89,811i11,6410,10,1801,1000,일단 수사에 도움을 주셔서 감사드립니다. 사건의 실마리가 될 수도 있겠어요.,2,,0,10,,,,,줄바꿈
54,75$76$77$78$79,811i11,6411,0,9804,1012,나무로 된 문이다. 손잡이는 금속으로 되어있다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,811i11,6412,0,9805,1012,왕궁 안을 그려놓은 커다란 지도가 벽에 걸려 있다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,811i11,6413,0,9806,1012,호리병 모양의 도자기이다. 화려한 무늬가 새겨져 있다. 받침대로 받쳐져 있다.,3,,0,0,,,,,줄바꿈
54,75$76,811i11,6414,0,9807,1012,고급져 보이는 에메랄드 빛 도자기이다. 잘 관리받아 광이 난다. 아래엔 받침대가 있다.,3,,0,0,,,,,줄바꿈
54,77$78$79,811i12,6415,0,9807,1012,도자기 위에 뿌옇게 먼지가 앉았다. 아래엔 받침대가 있다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,811i12,6416,0,9808,1012,목재 의자에 아이보리 빛 방석이 깔려 있다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,811i12,6417,0,9809,1012,목제 테이블이다. 위에는 서류뭉치와 비워진 여려개의 찻잔이 놓여 있다.,3,,0,0,,,,,줄바꿈
54,76$77$78$79,811i12,6418,0,1802,1802,자작님까지 그렇게 되실 줄이야…,3,,0,0,,,,,줄바꿈
54,76$77$78$79,811i12,6419,0,1802,1802,이렇게 보니$ 지위고 돈이고 작위고. 다 부질없구만.,3,,0,1,,,,,줄바꿈
54,76$77$78$79,811i12,6419,1,1802,1000,죽으면 결국 무용지물 인 것을 말이야…,3,,0,1,,,,,줄바꿈
54,76$77$78$79,811i12,6420,0,1802,1802,그렇게 존경받던 두분이 살해 당하실 줄 누가 알았겠나.,3,,0,0,,,,,줄바꿈
54,76$77$78$79,811i12,6421,0,1802,1802,범인은 우리 왕국에 원한이라도 있는 모양이야.,3,,0,1,,,,,줄바꿈
54,76$77$78$79,811i12,6421,1,1802,1000,피해자가 국민들이 모두 사랑하는 그 둘이라니…,3,,0,1,,,,,줄바꿈
54,77,811i12,6422,0,1802,1802,저기 말이네…,3,,0,1,,,,,줄바꿈
54,77,811i12,6422,1,1802,1802,예? 무슨 일 있으신가요?,3,,0,2,,,,,줄바꿈
54,77,811i12,6422,2,1802,1000,요새 주인이 아무래도 이상하네.,3,,0,3,,,,,줄바꿈
54,77,811i12,6422,3,1802,1802,글쎄 나에게 눈치를 주지도$ 가라고 하지도 않지 뭔가!,3,,0,4,,,,,줄바꿈
54,77,811i12,6422,4,1802,1802,하루종일 넋이 나가서는…,3,,0,5,,,,,줄바꿈
54,77,811i12,6422,5,1802,1802,차라리 눈칫밥 먹던 그때가 더 나았을 것 같구만.,3,,0,6,,,,,줄바꿈
54,77,811i12,6422,6,1802,1000,그렇군요…,3,,0,7,,,,,줄바꿈
54,77,811i12,6422,7,1802,1802,하긴$ 수사관 양반한테 말해서 뭣하겠냐만은…,3,,0,8,,,,,줄바꿈
54,77,811i12,6422,8,1802,1802,아닙니다. 제가 한 번 알아 보겠습니다.,3,,0,9,,,,,줄바꿈
54,77,811i12,6422,9,1802,1802,그리고 어쩌면... 사건과 관련이 있을 지도 모르니까요.,3,,0,10,,,,,줄바꿈
54,77,811i12,6422,10,1802,1000,그래. 자작님이 그리 되신 이후 심상치 않은 거니… 아무튼 부탁함세.,3,,0,10,,,,,줄바꿈
54,76$77$78$79,812,6423,0,1803$1804,1804,총장님에 이어$ 자작님까지 그리 되시다니.,3,,0,1,,,,,줄바꿈
54,76$77$78$79,812,6423,1,1803$1804,1803,그러게나 말이야. 정말 상상도 못했는데...,3,,0,2,,,,,줄바꿈
54,76$77$78$79,812,6423,2,1803$1804,1804,범인이 바라는 건 대체 뭘까?,3,,0,3,,,,,줄바꿈
54,76$77$78$79,812,6423,3,1803$1804,1803,글쎄…난 아무래도 '그거'라고 생각해.,3,,0,4,,,,,줄바꿈
54,76$77$78$79,812,6423,4,1803$1804,1804,그전 연쇄살인들도?,3,,0,5,,,,,줄바꿈
54,76$77$78$79,812,6423,5,1803$1804,1803,뭐$ 그건 잘 모르지만. 총장님이랑 자작님이라면…,3,,0,6,,,,,줄바꿈
54,76$77$78$79,812,6423,6,1803$1804,1803,…아무래도 '그것'밖엔 없잖아. 달리 원한 살 일도 없고.,3,,0,7,,,,,줄바꿈
54,76$77$78$79,812,6423,7,1803$1804,1804,그$ 그치만 정말 '그거'라면$ 우리 주인님들도 위험하신 거 아니야?,3,,0,8,,,,,줄바꿈
54,76$77$78$79,812,6423,8,1803$1804,1803,서$설마…,3,,0,9,,,,,줄바꿈
54,76$77$78$79,812,6423,9,1803$1804,1804,헉. 우리는? 알고 있던 우리마저 죽이고 싶어 하는 거 아냐?,3,,0,10,,,,,줄바꿈
54,76$77$78$79,812,6423,10,1803$1804,1803,무서운 소리 말어!...분명 마님께서 괜찮다 하셨어.,3,,0,11,,,,,줄바꿈
54,76$77$78$79,812,6423,11,1803$1804,1804,진…진짜로 괜찮은 걸까?,3,,0,12,,,,,줄바꿈
54,76$77$78$79,812,6423,12,1803$1804,1803,아니라 한들 우리가 뭐 어째! 입이나 잘 단속해.,3,,0,13,,,,,줄바꿈
54,76$77$78$79,812,6423,13,1803$1804,1804,으응…,3,,0,13,,,,,줄바꿈
54,76$77$78$79,812,6424,0,1803$1804,1804,보너스라니! 이게 얼마 만이야!,3,,0,1,,,,,줄바꿈
54,76$77$78$79,812,6424,1,1803$1804,1803,오늘 일 끝나면 술이나 한 잔 하자고.,3,,0,2,,,,,줄바꿈
54,76$77$78$79,812,6424,2,1803$1804,1804,그나저나$ 아가씨 기분이 왜이리 좋으시담. 자작님 일로 화 나셨을 줄 알았는데.,3,,0,3,,,,,줄바꿈
54,76$77$78$79,812,6424,3,1803$1804,1803,너 그거 몰라? 새로 '그게' 생겼잖아!,3,,0,4,,,,,줄바꿈
54,76$77$78$79,812,6424,4,1803$1804,1803,우리 마님은 벌써 몇 번이나 다녀 오셨다구?,3,,0,5,,,,,줄바꿈
54,76$77$78$79,812,6424,5,1803$1804,1804,헉. 그래서 였어?,3,,0,6,,,,,줄바꿈
54,76$77$78$79,812,6424,6,1803$1804,1803,그래. 아가씨도 조만간 한 번 가실 거야.,3,,0,7,,,,,줄바꿈
54,76$77$78$79,812,6424,7,1803$1804,1804,그것 때문에 받은 보너스라니… 어째 좀 께름칙 해지네.,3,,0,8,,,,,줄바꿈
54,76$77$78$79,812,6424,8,1803$1804,1803,우리가 그런 것까지 신경써서 뭐해.,3,,0,9,,,,,줄바꿈
54,76$77$78$79,812,6424,9,1803$1804,1803,우린 그냥 우리 할 일 하고$ 우리 몫이나 챙기면 돼.,3,,0,10,,,,,줄바꿈
54,76$77$78$79,812,6424,10,1803$1804,1804,응…그야 그렇지.,3,,0,10,,,,,줄바꿈
54,75$76$77$78$79,812,6425,0,1803$1804,1804,아이고 다리야...…피곤해 죽겠네.,3,,0,1,,,,,줄바꿈
54,75$76$77$78$79,812,6425,1,1803$1804,1803,그러니까 그냥 앉으래도. 일찌감치 포기하면 편하잖아.,3,,0,2,,,,,줄바꿈
54,75$76$77$78$79,812,6425,2,1803$1804,1804,에휴. 그러게나 말이다.,3,,0,2,,,,,줄바꿈
54,75$76$77$78$79,812,6426,0,1803$1804,1803,아니$ 귀족 나리들은 어찌 재미도 없어 봬는 이런 데서 몇 시간 있는거람.,3,,0,1,,,,,줄바꿈
54,75$76$77$78$79,812,6426,1,1803$1804,1803,산책로 조금 걷는 거는 금세 다리 아파 하는 사람들이 말이야!,3,,0,2,,,,,줄바꿈
54,75$76$77$78$79,812,6426,2,1803$1804,1804,어휴$ 난 평생 이해 못하겠어.,3,,0,2,,,,,줄바꿈
54,75$76$77$78$79,812,6427,0,9803,1012,호화로워 보이는 분수다. 섬세하게 세공된 조각상에서 깨끗한 물이 흘러 나오고 있다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,813,6428,0,9801,1012,고급진 외관의 살롱이다. 화려한 무늬가 새겨진 간판 아래 유리로 된 외벽이 돋보인다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,813,6429,0,9802,1012,카페에서 향긋한 커피향이 흘러나온다. 외벽에는 차양이 드리워져 있다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,813h12,6430,0,1805$1806,1805,흐흠. 이것 어때?,3,,0,1,,,,,줄바꿈
54,75$76$77$78$79,813h12,6430,1,1805$1806,1806,역시$ 탁월한 안목이십니다! 이번에 새로 들어온 원단을 사용한 것인데$,3,,0,2,,,,,줄바꿈
54,75$76$77$78$79,813h12,6430,2,1805$1806,1806,고급스럽고 흔하게 볼 수 없는 디자인이죠.,3,,0,3,,,,,줄바꿈
54,75$76$77$78$79,813h12,6430,3,1805$1806,1806,이 좋은 물건을 누가 가져가려나 싶었는데… 역시 손님이셨군요!,3,,0,4,,,,,줄바꿈
54,75$76$77$78$79,813h12,6430,4,1805$1806,1805,호호$ 그야 당연하지.,3,,0,5,,,,,줄바꿈
54,75$76$77$78$79,813h12,6430,5,1805$1806,1805,나는 늘 최상급인 것들만 보고 살거든. 좋은 것들만 눈에 들어 오는 것도 무리는 아니지.,3,,0,6,,,,,줄바꿈
54,75$76$77$78$79,813h12,6430,6,1805$1806,1805,일단 그것도 포장해서 저택으로 보내도록 해.,3,,0,7,,,,,줄바꿈
54,75$76$77$78$79,813h12,6430,7,1805$1806,1806,물론입죠!,3,,0,7,,,,,줄바꿈
54,76,813h12,6431,0,1805$1806,1806,오늘은 유달리 기분이 좋으시네요?,3,,0,1,다시 시작된 파티,,,,줄바꿈
54,76,813h12,6431,1,1805$1806,1805,호호. 전에 말한 유람선 파티에 이제 다시 갈 수 있게 되었거든.,3,,0,2,,,,,줄바꿈
54,76,813h12,6431,2,1805$1806,1806,어머머$ 너무 잘됐다! 어서 어울리는 드레스를 골라야 겠어요!,3,,0,3,,,,,줄바꿈
54,76,813h12,6431,3,1805$1806,1805,너는 눈치가 빨라서 좋단 말이야.,3,,0,4,,,,,줄바꿈
54,76,813h12,6431,4,1805$1806,1806,어서 예쁜 것들 좀 골라 가져와봐!,3,,0,4,,,,,줄바꿈
54,75$76$77$78$79,813h12,6432,0,1805$1806,1806,이런 걸 입으라고?,3,,0,1,,,,,줄바꿈
54,75$76$77$78$79,813h12,6432,1,1805$1806,1805,다들 몰라서 그렇지$ 요새 옆 제국에서는 이게 유행이예요.,3,,0,2,,,,,줄바꿈
54,75$76$77$78$79,813h12,6432,2,1805$1806,1805,지금 왕국에서는 생소하지만…이걸 입고 파티에 가신다면 다들 놀라 자빠질 걸요?,3,,0,3,,,,,줄바꿈
54,75$76$77$78$79,813h12,6432,3,1805$1806,1805,무리도 아니죠. 몇 걸음을 앞서나가는 패션이신건데!,3,,0,4,,,,,줄바꿈
54,75$76$77$78$79,813h12,6432,4,1805$1806,1806,흐음…그래? 그럼 일단 가져와봐.,3,,0,4,,,,,줄바꿈
54,75$76$77$78$79,813h12,6433,0,1805$1806,1000,안녕하세요. 혹시 최근에 사건과 관련하여 아시는 점이 있으신가요?,3,,0,1,,,,,줄바꿈
54,75$76$77$78$79,813h12,6433,1,1805$1806,1806,응? 사건? 아아…난 몰라.,3,,0,2,,,,,줄바꿈
54,75$76$77$78$79,813h12,6433,2,1805$1806,1805,저$ 저도 잘…,3,,0,3,,,,,줄바꿈
54,75$76$77$78$79,813h12,6433,3,1805$1806,1806,아무튼 그런 거야 너희들이 알아서 잘 하겠지. 그러라고 있는 건데.,3,,0,4,,,,,줄바꿈
54,75$76$77$78$79,813h12,6433,4,1805$1806,1806,말 끝났음 비켜줄래? 좀 바빠서.,3,,0,5,,,,,줄바꿈
54,75$76$77$78$79,813h12,6433,5,1805$1806,1000,아$ 예…,3,,0,5,,,,,줄바꿈
54,75$76$77$78$79,813h11$813h12,6434,0,9810,1012,값이 꽤 나가 보이는 화려한 옷들이 진열되어 있다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,813h12,6435,0,9811,1012,휘황찬란한 샹들리에다. 아주 비싸 보인다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,813h13,6436,0,9812,1012,고급스런 무늬가 새겨진 액자 안에 그림이 들어 있다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,813h13,6437,0,9813,1012,고급스러운 티 테이블이다. 화려한 티세트가 올라가 있다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,813h13,6438,0,9814,1012,티 테이블과 세트로 보이는 고급스러운 의자다.,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,813h13,6439,0,9815,1012,전신을 볼 수 있을 정도로 커다란 거울이 세워져 있다.,3,,0,0,,,,,줄바꿈
54,76$77$78$79,813h13,6440,0,1807,1807,아쉬워…아쉬워…,3,,0,1,,,,,줄바꿈
54,76$77$78$79,813h13,6440,1,1807,1000,예?,3,,0,2,,,,,줄바꿈
54,76$77$78$79,813h13,6440,2,1807,1807,아쉽단 말이야… 그렇지 않니? 정말 예쁜 사람이었는데 말이야.,3,,0,3,,,,,줄바꿈
54,76$77$78$79,813h13,6440,3,1807,1000,혹시 자작님 말씀하시는 건가요?,3,,0,4,,,,,줄바꿈
54,76$77$78$79,813h13,6440,4,1807,1807,그래. 그 얼굴만 생각하면 정말이지$ 아주 아까워 죽겠어.,3,,0,5,,,,,줄바꿈
54,76$77$78$79,813h13,6440,5,1807,1807,또 예쁜 사람이 죽어버리면 그 범인이 조금 미워질 것 같구나.,3,,0,5,,,,,줄바꿈
54,77,813h13,6441,0,1807,1807,어머$ 안녕?,3,,0,1,,,,,줄바꿈
54,77,813h13,6441,1,1807,1000,아..네$ 안녕하세요.,3,,0,2,,,,,줄바꿈
54,77,813h13,6441,2,1807,1807,후후. 다시 봐도 참 예쁘구나. 참 아까운 일이야…,3,,0,3,,,,,줄바꿈
54,77,813h13,6441,3,1807,1000,예?,3,,0,4,,,,,줄바꿈
54,77,813h13,6441,4,1807,1807,걱정하지마. 그래도 다른 예쁜 걸 꽤 구했거든…,3,,0,5,,,,,줄바꿈
54,77,813h13,6441,5,1807,1000,예쁜 거라니…무엇을 말씀하시는 거죠?,3,,0,6,,,,,줄바꿈
54,77,813h13,6441,6,1807,1807,흐응? 옷 말이야 옷. 의상실에서 옷 말고 달리 무슨 얘기를 하겠니?,3,,0,7,,,,,줄바꿈
54,77,813h13,6441,7,1807,1000,아…그렇군요. 알겠습니다.,3,,0,8,,,,,줄바꿈
54,77,813h13,6441,8,1807,1807,후후. 그래 수고하렴.,3,,0,8,,,,,줄바꿈
54,76$77$78$79,813h13,6442,0,1807,1807,예쁜 옷을 사 입히면 더 예뻐지겠지…,3,,0,0,,,,,줄바꿈
54,76$77$78$79,813h13,6443,0,1807,1807,이번에도 예쁜 아이가 있으려나 모르겠어. 영 촌뜨기들 뿐이니…,3,,0,0,,,,,줄바꿈
54,75$76$77$78$79,813h13,6444,0,1807,1807,음. 역시 이 차는 향기가 참 좋아….,3,,0,0,,,,,줄바꿈
54,76$77$78$79,813j11,6445,0,1808$1809,1809,어머머. 이제는 자작님까지 이리 되시다니…,3,,0,1,,,,,줄바꿈
54,76$77$78$79,813j11,6445,1,1808$1809,1808,범인이란 작자는 대체 뭐하는 놈팽인지.,3,,0,2,,,,,줄바꿈
54,76$77$78$79,813j11,6445,2,1808$1809,1808,여왕님이 확! 병사를 풀어서 잡아버리시면 좋을 텐데 말이야.,3,,0,2,,,,,줄바꿈
